EmployeeNumber,Surname,GivenName,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
8828,Johnson,Allison,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,52.87847196545619,4.035018108116593,218.92833569539826,Stores
8829,Williams,Sandy,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,41.53747882351654,1.5960097629228327,40.30633466090524,Stores
8830,Beck,Claire,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,51.575400981961344,4.436611683195668,129.87498337654597,Stores
8831,Romeo,Fabiola,F,Vancouver,Baker,Bakery,Vancouver,Stores,55.828382291506884,3.96680520730453,110.28046787824461,Stores
8832,Clark,Joel,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,59.56724004539456,5.682575688760433,140.50777548884238,Stores
8833,Brown,Beverly,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.939512055487,4.600638780849357,94.2504322926167,Stores
8834,Leach,John,M,Forest Grove,Cashier,Customer Service,Kamloops,Stores,40.638791410103586,2.7066205600443567,21.428401651213782,Stores
8835,Thomas,Ramon,M,Invermere,Baker,Bakery,Cranbrook,Stores,46.03127054902334,3.01794829880804,92.32811439032999,Stores
8836,Bennett,Jimmy,M,Victoria,Baker,Bakery,Victoria,Stores,51.96508965521633,4.049591176858339,112.80085884703868,Stores
8837,Bigham,Gale,F,Victoria,Processed Foods Manager,Processed Foods,Victoria,Stores,45.53954776912934,3.797511947752092,65.4290037202544,Stores
8838,Voris,Lawrence,M,Blueberry,Baker,Bakery,Kamloops,Stores,45.47774875975392,5.971049134252384,98.77560165465172,Stores
8839,Long,Maria,F,Kelowna,Dairy Person,Dairy,Kelowna,Stores,53.1436061084946,3.147664058759318,130.2622576600107,Stores
8840,Houston,Harold,M,Coquitlam,Baker,Bakery,Nanaimo,Stores,26.355132948341424,5.06261608056787,0.6427734093402047,Stores
8841,Lucas,Julie,F,Vancouver,Baker,Bakery,Vancouver,Stores,44.09933157073698,3.8363239317075295,96.18975911809848,Stores
8842,Fair,Tina,F,Victoria,Baker,Bakery,Victoria,Stores,48.56831066806754,3.5738791216281314,131.44821697308933,Stores
8843,Stem,Alexandria,F,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,40.91214154262301,4.5735817137250745,43.98264567650976,Stores
8844,Morrell,Janice,F,Chilanko Forks,Meat Cutter,Meats,Williams Lake,Stores,33.77010717170523,0.39885796738336143,34.1508615889243,Stores
8845,Hooper,Agustin,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,34.12840006987538,4.5970067100378715,0.0,Stores
8846,Trisler,Lisa,F,Fort St John,Baker,Bakery,Fort St John,Stores,41.34710691553416,5.536500603136842,80.8450215358833,Stores
8847,Blankenship,Bette,F,Terrace,Cashier,Customer Service,Terrace,Stores,38.571558615962914,6.0334175449412975,36.20277484367545,Stores
8848,Shaw,Rolando,M,Langley,Produce Clerk,Produce,Langley,Stores,49.3861964706909,1.3168665838254823,50.764245687437715,Stores
8849,Sine,Daniel,M,Chilliwack,Dairy Person,Dairy,Chilliwack,Stores,53.0497630058036,3.990078150652328,136.77850553612572,Stores
8850,Barbee,Jean,F,Victoria,Cashier,Customer Service,Victoria,Stores,32.72223433922275,5.605825148576912,12.755148043355625,Stores
8851,Bennett,Cathy,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,32.81923583674534,5.332044870358361,0.0,Stores
8852,Dreyer,Steven,M,Whistler,Bakery Manager,Bakery,Squamish,Stores,46.38450774078232,7.871269318987234,58.64920451436505,Stores
8853,Simmons,Darrell,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,38.37128351802961,6.698612652741784,71.7262043902598,Stores
8854,Olson,Thomas,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,18.236694478445383,4.723013191146897,0.0,Stores
8855,Jennings,Daniel,M,Whistler,Cashier,Customer Service,Squamish,Stores,55.193813953606636,6.340274791663532,116.79558563935936,Stores
8856,Breeden,Otto,M,Victoria,Produce Clerk,Produce,Victoria,Stores,51.39850006582932,6.114406761273187,95.8917476756086,Stores
8857,Jackson,Christopher,M,Victoria,Dairy Person,Dairy,Victoria,Stores,47.176759621453776,8.409488846376533,61.067511247675036,Stores
8858,Davis,Reginald,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,49.98253966374813,6.44802107043156,72.95315967767002,Stores
8859,Ward,Joel,M,Castlegar,Dairy Person,Dairy,Trail,Stores,37.481952143637095,3.8853590667784927,26.135718267399753,Stores
8860,Look,Amanda,F,Fraser Lake,Baker,Bakery,Prince George,Stores,28.02532274552897,3.0841610384600013,24.738762361011638,Stores
8861,Vidrine,Harold,M,Sechelt,Baker,Bakery,West Vancouver,Stores,67.26892912335867,4.126239098535863,222.95746833932756,Stores
8862,Cabrales,Jerri,F,Creston,Meat Cutter,Meats,Cranbrook,Stores,44.04261643855694,5.1306637294120625,78.14326759001136,Stores
8863,Putnam,Cynthia,F,Kitwanga,Meat Cutter,Meats,Terrace,Stores,30.036350402534243,5.272299631503079,7.873165445229822,Stores
8864,Chico,Joyce,F,Victoria,Baker,Bakery,Victoria,Stores,42.51087982446022,4.986884560411491,19.89972163098217,Stores
8865,Barth,Blanche,F,Port Edward,Customer Service Manager,Customer Service,Terrace,Stores,49.86070076780467,6.086768300819298,98.0726042469394,Stores
8866,Jurado,Clara,F,Kaslo,Produce Clerk,Produce,Cranbrook,Stores,40.563752387157024,2.9466999848535522,34.17922601832098,Stores
8867,Amar,Andrew,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,54.08383204579963,3.4372305448804457,102.86966977682121,Stores
8868,Cuellar,Willie,M,Burnaby,Baker,Bakery,Burnaby,Stores,41.88164373177213,7.428217614155994,47.21968473609563,Stores
8869,Klass,Emanuel,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,56.575052022315354,3.709201271588417,100.14588432863829,Stores
8870,Crosby,Julie,F,Richmond,Cashier,Customer Service,Richmond,Stores,67.30036900424794,5.511590049887012,187.3103551633279,Stores
8871,Deason,Jesus,M,Skookumchuck,Meat Cutter,Meats,Nanaimo,Stores,34.266055343932976,4.2339104340043106,4.4375570655547065,Stores
8872,Dumas,Enrique,M,Tatla Lake,Meat Cutter,Meats,Williams Lake,Stores,33.58670046910389,5.32997707776196,32.783867239960706,Stores
8873,Finkle,Karen,F,Mica Creek,Baker,Bakery,Kelowna,Stores,50.83181913038881,5.913164657232488,47.57129095362553,Stores
8874,Miller,Connie,F,Whistler,Dairy Person,Dairy,Squamish,Stores,22.369701112460895,2.295721859766449,0.0,Stores
8875,Brown,Carman,F,Grasmere,Cashier,Customer Service,Cranbrook,Stores,56.87770351356176,6.22038516437636,169.5297757217203,Stores
8876,Grenier,Tamara,F,Kamloops,Baker,Bakery,Kamloops,Stores,40.9558272414401,4.154797642104542,40.38469655527687,Stores
8877,Wallace,Belinda,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,45.785164292603014,3.855335426278931,101.52217635745212,Stores
8878,Champion,Brandi,F,West Vancouver,Recruiter,Recruitment,Vancouver,HumanResources,53.99525251330629,27.83426621188319,129.93399687394412,HeadOffice
8879,Miller,Floyd,M,Victoria,Dairy Person,Dairy,Victoria,Stores,26.49015478796152,8.535795666122,0.0,Stores
8880,Youngblood,Thomas,M,Langley,Produce Clerk,Produce,Langley,Stores,29.983181607341496,6.263327488185452,0.0,Stores
8881,Robles,Jacob,M,Duncan,Dairy Person,Dairy,Quesnel,Stores,52.36615752175163,4.805701332075866,165.97762090794532,Stores
8882,Amos,Lynne,F,White Rock,Cashier,Customer Service,White Rock,Stores,38.65258448977925,5.344251134628614,50.7398016748878,Stores
8883,Abreu,Shena,F,Victoria,Meat Cutter,Meats,Victoria,Stores,47.535534955361214,5.41122680148454,78.98547177795193,Stores
8884,Shelton,Alex,M,Parksville,Meat Cutter,Meats,Nanaimo,Stores,50.42829975460295,4.287645804614633,104.48726593777094,Stores
8885,Quinn,Yolanda,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.71656690456612,4.222526433046857,90.45593090344336,Stores
8886,Roth,Stanley,M,New Westminster,Auditor,Audit,Vancouver,FinanceAndAccounting,35.731562031473416,8.422317381389009,0.0,HeadOffice
8887,Zamora,Stanley,M,Victoria,Dairy Person,Dairy,Victoria,Stores,44.26586417275373,5.671323598760924,64.4234816924702,Stores
8888,Saul,George,M,Crawford Bay,Baker,Bakery,Cranbrook,Stores,32.423213013491676,1.9965984873769438,16.77880207234786,Stores
8889,Glenn,Jillian,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,65.2408142130497,3.16040607680702,224.197177486277,Stores
8890,Douglas,Natalia,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,33.52048461220038,6.969653390818087,10.003578789201526,Stores
8891,Bruns,John,M,Fort Nelson,Produce Clerk,Produce,Fort Nelson,Stores,44.7115661867327,5.625035802259777,138.9334442985481,Stores
8892,O'Connor,Joe,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,37.259484712013354,4.377175325781381,12.184205024943607,Stores
8893,Pimentel,Bernadine,F,Port Coquitlam,Meats Manager,Meats,Port Coquitlam,Stores,39.51377335232844,3.7257885200655103,57.83563425915108,Stores
8894,Green,Virginia,F,Kamloops,Baker,Bakery,Kamloops,Stores,42.56028054439645,7.349135363828584,98.62716240267402,Stores
8895,Davenport,Leslie,F,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,34.18660382499033,6.103352038257844,38.482212408911494,Stores
8896,Murry,Kathy,F,Nanaimo,Baker,Bakery,Nanaimo,Stores,47.35963518688746,6.785357936082481,86.9616160715195,Stores
8897,Johnson,Rosemary,F,Elkford,Shelf Stocker,Processed Foods,Cranbrook,Stores,49.573920046415225,3.403591195620697,82.46451400198659,Stores
8898,Moore,Katherine,F,Vancouver,Trainer,Training,Vancouver,HumanResources,50.275648517495796,14.27086669429771,84.78437320983231,HeadOffice
8899,Flora,Tony,M,Pitt Meadows,Dairy Person,Dairy,Pitt Meadows,Stores,39.87210419513447,4.749852461049748,29.431707578261133,Stores
8900,More,James,M,Vernon,Baker,Bakery,Vernon,Stores,46.9414445682312,5.060555866408867,80.66687464764074,Stores
8901,Matson,Marie,F,Comox,Meat Cutter,Meats,Nanaimo,Stores,56.47835440026662,3.4781499271927947,164.2583685126441,Stores
8902,Colon,James,M,Youbou,Produce Clerk,Produce,Victoria,Stores,43.25298668438568,3.1382134901092757,43.12515120618658,Stores
8903,Dubois,Jeffrey,M,Vernon,Dairy Person,Dairy,Vernon,Stores,27.646061606768754,4.727174270880325,22.004740411332246,Stores
8904,Eaton,George,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,67.35551616366878,3.4249353947648147,182.7364213277429,Stores
8905,Booth,Blanca,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,53.0661863126745,7.6332930895127795,119.6674532546286,Stores
8906,Avery,Norman,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,18.991876313045672,4.179038045711893,0.0,Stores
8907,Peterson,James,M,West Vancouver,Produce Clerk,Produce,West Vancouver,Stores,43.373648821766615,4.441726930972782,17.42574675048472,Stores
8908,Roberson,Harold,M,Jaffray,Shelf Stocker,Processed Foods,Cranbrook,Stores,45.39415984224116,4.254939512993333,35.09246458356091,Stores
8909,Gamble,Sherry,F,Richmond,Baker,Bakery,Richmond,Stores,40.05955588444405,5.600753431316422,59.16574479783076,Stores
8910,Hyman,Yvette,F,Pitt Meadows,Dairy Person,Dairy,Pitt Meadows,Stores,40.10702570312992,5.6004650112676675,51.578447997073404,Stores
8911,Dillingham,Maxine,F,Tumbler Ridge,Shelf Stocker,Processed Foods,Fort St John,Stores,50.68114390737995,7.937747450770713,85.71517203156712,Stores
8912,Barrows,Sherry,F,Flatrock,Baker,Bakery,Fort St John,Stores,42.30452225070638,3.5113975498380157,86.11088340134904,Stores
8913,Coffman,Wesley,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,50.63213275524629,1.8128728584322271,96.60304690330047,Stores
8914,Nelson,Theresa,F,Vancouver,Meats Manager,Meats,Vancouver,Stores,42.581944636245964,5.460020545725502,95.17188651309363,Stores
8915,Verduzco,Michelle,F,Vancouver,Baker,Bakery,Vancouver,Stores,48.595420126351954,5.48118292781296,116.99168571103442,Stores
8916,Rodriguez,Craig,M,Terrace,Meat Cutter,Meats,Terrace,Stores,56.3210143204642,5.237508810643833,105.34816454155734,Stores
8917,Schwab,Rudy,M,Surrey,Produce Clerk,Produce,Surrey,Stores,50.86187775545844,4.278335984997247,92.8543230493029,Stores
8918,Harte,Vanessa,F,Midway,Baker,Bakery,Trail,Stores,51.183777382546594,2.8281261263910222,124.18256791582564,Stores
8919,Thomas,Melvin,M,Victoria,Meat Cutter,Meats,Victoria,Stores,42.616065821140104,1.5746322671678858,94.24451298464018,Stores
8920,Ramirez,Cheryl,F,Burnaby,Produce Clerk,Produce,Burnaby,Stores,43.44298208807268,2.265515076568988,61.31503111452322,Stores
8921,Campbell,Robert,M,Sandspit,Dairy Person,Dairy,Victoria,Stores,50.2680147312641,6.743704445568033,36.99340741477843,Stores
8922,Ellis,Judith,F,Enderby,Shelf Stocker,Processed Foods,Vernon,Stores,37.84849978652021,3.6782338558502388,62.69118714045026,Stores
8923,Yates,Vern,M,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,51.27773470526031,4.074697596137143,74.65836809187037,Stores
8924,Shepard,Shawn,M,Surrey,Cashier,Customer Service,Surrey,Stores,50.999678065960566,4.744260417267833,68.1608537422976,Stores
8925,Samuel,James,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,25.53811761523551,2.855760924357818,0.0,Stores
8926,Munguia,Michael,M,Sparwood,Produce Clerk,Produce,Cranbrook,Stores,44.58057826126512,6.600058560209804,45.14000033296772,Stores
8927,Newsome,Jennifer,F,West Vancouver,Meat Cutter,Meats,West Vancouver,Stores,49.44800208393031,3.3622280838819476,113.60761020326802,Stores
8928,Carrillo,Chris,M,New Westminister,Baker,Bakery,New Westminister,Stores,39.423032983198574,4.472976565223967,45.32197139198008,Stores
8929,Jacobs,Lisa,F,Prince George,Cashier,Customer Service,Prince George,Stores,36.33603578879354,5.107277617784129,43.32855191233836,Stores
8930,Herrera,Fred,M,Dragon Lake,Cashier,Customer Service,Quesnel,Stores,62.799285705875555,9.46740624687263,99.63461816484097,Stores
8931,Tuggle,Paula,F,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,13.7537044509843,3.5627280135919563,0.0,Stores
8932,Colwell,Alvin,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,44.415918426481,4.569384244280027,69.19108417464868,Stores
8933,Cobb,Susan,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,31.802147237796135,3.7041409808485413,10.57810645314825,Stores
8934,Bruce,Joseph,M,Campbell River,Dairy Person,Dairy,Nanaimo,Stores,44.8012334329629,5.044230157509533,81.07041839496198,Stores
8935,Davis,Jana,F,Lakelse Lake,Meat Cutter,Meats,Terrace,Stores,39.72141523935023,3.4131157167112747,64.02766991588938,Stores
8936,Lynch,Roger,M,Vancouver,Baker,Bakery,Vancouver,Stores,58.624980142731644,4.552163859509296,104.77855821884195,Stores
8937,Baca,Elliot,M,Fruitvale,Baker,Bakery,Kelowna,Stores,49.77946433716048,4.5931404611271685,70.42478191267462,Stores
8938,Gentry,Thomas,M,Ucluelet,Dairy Person,Dairy,Nanaimo,Stores,46.22963276853501,3.24939963783409,74.65889037190381,Stores
8939,Hailey,Carolyn,F,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,43.198153792072475,5.426896748736756,103.93716830038566,Stores
8940,Ferreri,Robert,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,39.249522000913515,3.5310433004558655,16.813754942578917,Stores
8941,Wurth,William,M,Duncan,Baker,Bakery,Quesnel,Stores,22.903554256206593,4.614828337626541,0.0,Stores
8942,Matthews,Rose,F,Vancouver,Recruiter,Recruitment,Vancouver,HumanResources,36.658995454147416,17.394583116254896,0.0,HeadOffice
8943,Carroll,Margaret,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34.29442537125992,4.449199701288891,70.17574122892275,Stores
8944,Morris,Jessica,F,Flatrock,Produce Clerk,Produce,Fort St John,Stores,51.146237899299074,3.5380979240477806,80.2430236785521,Stores
8945,Crabtree,Lillian,F,Parksville,Meat Cutter,Meats,Nanaimo,Stores,24.735094039021998,0.852047899677711,0.0,Stores
8946,Cox,Wilmer,M,Port Hardy,Cashier,Customer Service,Nanaimo,Stores,61.73639399332876,3.3254670566793116,176.77847064333753,Stores
8947,Dunbar,Amanda,F,Oliver,Meat Cutter,Meats,Kelowna,Stores,39.994330515788086,0.4887135763972329,55.302515505487165,Stores
8948,Simmons,Darrell,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,39.86393811548284,5.449527047790749,71.33650593388678,Stores
8949,Johnson,Marion,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.81170229835997,4.07492696976765,74.2449095956161,Stores
8950,Allison,Audrey,F,Kitimat,Cashier,Customer Service,Terrace,Stores,63.984680171043316,6.054362505245304,194.92047958431687,Stores
8951,Kroeger,Michael,M,Courtenay,Baker,Bakery,Nanaimo,Stores,48.622736027119764,3.552429318005492,108.79081598297725,Stores
8952,Parenteau,Eric,M,Terrace,Shelf Stocker,Processed Foods,Terrace,Stores,45.64171661408024,6.00101644282641,73.0902213234522,Stores
8953,Thomas,William,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,39.497863569234326,6.468199214255981,0.0,Stores
8954,Price,Carlos,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,22.657191561595795,2.816619949323773,0.0,Stores
8955,More,Jose,M,Victoria,Dairy Person,Dairy,Victoria,Stores,45.95032285796649,5.300488198970795,75.7591158370965,Stores
8956,Sorenson,Matthew,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,47.13772218362364,6.065179898598042,64.74146032158613,Stores
8957,Loch,Dean,M,North Vancouver,Baker,Bakery,North Vancouver,Stores,44.0213982174971,5.097006646952013,63.62269640529393,Stores
8958,Christopher,Woodrow,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,33.781525456977676,2.8456121387180704,1.7138448790182597,Stores
8959,Timmons,Marlon,M,Black Point,Produce Clerk,Produce,Vernon,Stores,54.193941530198366,6.5605530720759155,61.30196236416841,Stores
8960,Chambers,Robert,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,42.09687027860324,3.7704959683323285,76.18235028049787,Stores
8961,Paulson,Lance,M,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,41.10117001497121,4.294322034224541,58.91701570323818,Stores
8962,Hill,Ashley,F,Port Hardy,Cashier,Customer Service,Nanaimo,Stores,43.64588153992316,3.71341441240703,51.07436666995194,Stores
8963,Ford,Paul,M,Langley,Meat Cutter,Meats,Langley,Stores,35.81205880640176,5.721067817671542,6.9635778964350905,Stores
8964,Deal,Mary,F,Victoria,Baker,Bakery,Victoria,Stores,45.7807647493454,7.169022101031171,85.28597846360648,Stores
8965,Paulson,Lance,M,Richmond,Shelf Stocker,Processed Foods,Richmond,Stores,40.81389361288735,3.0756343793572394,55.46347216714659,Stores
8966,Johnson,Allison,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,55.67299397046564,3.6828536638879585,217.84361599704272,Stores
8967,Mendez,Ryan,M,Port Alice,Shelf Stocker,Processed Foods,Nanaimo,Stores,33.54928911998581,6.5898976552872135,21.804064426546788,Stores
8968,Harris,Michel,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34.83313569184793,3.693669657195985,16.09424256077587,Stores
8969,Franklin,Terry,M,Mica Creek,Meat Cutter,Meats,Kelowna,Stores,22.57500818732876,3.5373576376562803,9.721905278679191,Stores
8970,Johns,Flora,F,Vancouver,Baker,Bakery,Vancouver,Stores,38.497005231876656,3.7990984969830115,46.76652776476717,Stores
8971,Manning,Harriet,F,Creston,Baker,Bakery,Cranbrook,Stores,33.367599184237484,4.6738681140457885,0.03679541967354337,Stores
8972,Hohman,Janet,F,Vancouver,"Exec Assistant, Human Resources",Executive,Vancouver,Executive,38.3086370047607,4.267444735958467,72.03325384407512,HeadOffice
8973,Hoge,Erica,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.16619360996954,5.332444107245685,70.65493803397108,Stores
8974,Vasquez,John,M,Victoria,Dairy Person,Dairy,Victoria,Stores,31.727612956710132,5.640949875071337,16.844550165904327,Stores
8975,Legere,Lynette,F,Gabriola Island,Cashier,Customer Service,Vancouver,Stores,34.56329442410835,2.963742809855553,61.23370583297158,Stores
8976,Harrington,Melony,F,Qualicum Beach,Store Manager,Store Management,Nanaimo,Stores,27.221291586341522,3.725605466799489,1.6459417834202106,Stores
